event,bout,round_number,fighter,kd,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,sub_att,ctrl_time,reversals,head_str_landed,head_str_attempted,body_str_landed,body_str_attempted,leg_str_landed,leg_str_attempted,distance_str_landed,distance_str_attempted,clinch_str_landed,clinch_str_attempted,ground_str_landed,ground_str_attempted
UFC 171: Hendricks vs Lawler,Dennis Bermudez vs. Jimy Hettes,2.0,Dennis Bermudez,1.0,18.0,43.0,29.0,59.0,2.0,6.0,0.0,177,0.0,9.0,31.0,1.0,3.0,8.0,9.0,2.0,6.0,10.0,19.0,6.0,18.0
UFC 171: Hendricks vs Lawler,Dennis Bermudez vs. Jimy Hettes,3.0,Dennis Bermudez,2.0,14.0,32.0,30.0,53.0,0.0,0.0,0.0,120,0.0,10.0,27.0,2.0,3.0,2.0,2.0,4.0,13.0,3.0,6.0,7.0,13.0
UFC 171: Hendricks vs Lawler,Dennis Bermudez vs. Jimy Hettes,1.0,Jimy Hettes,0.0,22.0,35.0,24.0,37.0,0.0,3.0,0.0,9,0.0,9.0,20.0,8.0,9.0,5.0,6.0,5.0,14.0,17.0,21.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Dennis Bermudez vs. Jimy Hettes,2.0,Jimy Hettes,0.0,7.0,19.0,16.0,37.0,0.0,0.0,0.0,76,0.0,2.0,10.0,5.0,8.0,0.0,1.0,1.0,5.0,6.0,14.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Dennis Bermudez vs. Jimy Hettes,3.0,Jimy Hettes,0.0,5.0,10.0,9.0,14.0,0.0,1.0,0.0,3,0.0,5.0,10.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,1.0,1.0
UFC 171: Hendricks vs Lawler,Sean Spencer vs. Alex Garcia,1.0,Sean Spencer,0.0,11.0,50.0,13.0,52.0,0.0,0.0,0.0,4,0.0,6.0,41.0,2.0,6.0,3.0,3.0,11.0,48.0,0.0,2.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Sean Spencer vs. Alex Garcia,2.0,Sean Spencer,0.0,26.0,61.0,27.0,62.0,0.0,0.0,0.0,19,1.0,22.0,52.0,2.0,7.0,2.0,2.0,20.0,47.0,6.0,14.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Sean Spencer vs. Alex Garcia,3.0,Sean Spencer,0.0,21.0,49.0,22.0,50.0,0.0,0.0,0.0,0,0.0,14.0,39.0,3.0,6.0,4.0,4.0,18.0,44.0,3.0,5.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Sean Spencer vs. Alex Garcia,1.0,Alex Garcia,0.0,15.0,49.0,15.0,49.0,3.0,4.0,0.0,84,0.0,12.0,45.0,1.0,2.0,2.0,2.0,12.0,41.0,3.0,8.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Sean Spencer vs. Alex Garcia,2.0,Alex Garcia,1.0,33.0,58.0,37.0,62.0,3.0,4.0,0.0,93,0.0,29.0,54.0,4.0,4.0,0.0,0.0,25.0,46.0,8.0,12.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Sean Spencer vs. Alex Garcia,3.0,Alex Garcia,0.0,13.0,28.0,14.0,31.0,2.0,3.0,0.0,96,0.0,12.0,27.0,0.0,0.0,1.0,1.0,13.0,26.0,0.0,0.0,0.0,2.0
UFC 171: Hendricks vs Lawler,Renee Forte vs. Francisco Trevino,1.0,Renee Forte,0.0,3.0,21.0,7.0,28.0,2.0,3.0,0.0,171,0.0,3.0,21.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,1.0,1.0
UFC 171: Hendricks vs Lawler,Renee Forte vs. Francisco Trevino,2.0,Renee Forte,0.0,4.0,23.0,6.0,25.0,2.0,3.0,0.0,43,0.0,3.0,19.0,1.0,4.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Renee Forte vs. Francisco Trevino,3.0,Renee Forte,0.0,7.0,26.0,7.0,26.0,1.0,3.0,0.0,59,0.0,5.0,21.0,2.0,4.0,0.0,1.0,3.0,15.0,4.0,11.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Renee Forte vs. Francisco Trevino,1.0,Francisco Trevino,0.0,0.0,19.0,8.0,28.0,0.0,1.0,0.0,10,0.0,0.0,11.0,0.0,1.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0
UFC 171: Hendricks vs Lawler,Renee Forte vs. Francisco Trevino,2.0,Francisco Trevino,0.0,22.0,49.0,26.0,53.0,1.0,1.0,0.0,49,0.0,12.0,32.0,4.0,8.0,6.0,9.0,13.0,39.0,5.0,5.0,4.0,5.0
UFC 171: Hendricks vs Lawler,Renee Forte vs. Francisco Trevino,3.0,Francisco Trevino,0.0,25.0,48.0,29.0,52.0,1.0,5.0,0.0,106,0.0,17.0,35.0,2.0,6.0,6.0,7.0,13.0,29.0,12.0,18.0,0.0,1.0
UFC 171: Hendricks vs Lawler,Will Campuzano vs. Justin Scoggins,1.0,Will Campuzano,0.0,2.0,19.0,9.0,26.0,0.0,0.0,0.0,0,0.0,2.0,17.0,0.0,1.0,0.0,1.0,2.0,18.0,0.0,1.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Will Campuzano vs. Justin Scoggins,2.0,Will Campuzano,0.0,2.0,19.0,15.0,34.0,0.0,0.0,1.0,0,0.0,1.0,16.0,0.0,0.0,1.0,3.0,2.0,16.0,0.0,1.0,0.0,2.0
UFC 171: Hendricks vs Lawler,Will Campuzano vs. Justin Scoggins,3.0,Will Campuzano,0.0,0.0,3.0,4.0,10.0,0.0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Will Campuzano vs. Justin Scoggins,1.0,Justin Scoggins,0.0,21.0,36.0,27.0,43.0,3.0,6.0,0.0,128,0.0,12.0,25.0,3.0,5.0,6.0,6.0,15.0,30.0,6.0,6.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Will Campuzano vs. Justin Scoggins,2.0,Justin Scoggins,0.0,6.0,22.0,10.0,29.0,1.0,1.0,0.0,187,0.0,5.0,19.0,0.0,1.0,1.0,2.0,3.0,16.0,0.0,1.0,3.0,5.0
UFC 171: Hendricks vs Lawler,Will Campuzano vs. Justin Scoggins,3.0,Justin Scoggins,0.0,34.0,45.0,41.0,55.0,2.0,3.0,0.0,282,0.0,33.0,44.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,34.0,43.0
UFC 171: Hendricks vs Lawler,Robert McDaniel vs. Sean Strickland,1.0,Robert McDaniel,0.0,4.0,10.0,4.0,10.0,1.0,1.0,0.0,26,0.0,1.0,5.0,2.0,4.0,1.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Robert McDaniel vs. Sean Strickland,1.0,Sean Strickland,0.0,20.0,35.0,24.0,39.0,1.0,2.0,1.0,154,0.0,17.0,29.0,2.0,5.0,1.0,1.0,7.0,16.0,2.0,2.0,11.0,17.0
UFC 171: Hendricks vs Lawler,Daniel Pineda vs. Robert Whiteford,1.0,Daniel Pineda,0.0,8.0,18.0,13.0,23.0,0.0,2.0,0.0,1,0.0,2.0,11.0,5.0,6.0,1.0,1.0,7.0,16.0,1.0,2.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Daniel Pineda vs. Robert Whiteford,2.0,Daniel Pineda,0.0,6.0,11.0,11.0,16.0,1.0,2.0,1.0,21,0.0,3.0,8.0,2.0,2.0,1.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0
UFC 171: Hendricks vs Lawler,Daniel Pineda vs. Robert Whiteford,3.0,Daniel Pineda,0.0,10.0,15.0,16.0,21.0,0.0,1.0,2.0,48,0.0,2.0,6.0,1.0,2.0,7.0,7.0,1.0,5.0,0.0,0.0,9.0,10.0
UFC 171: Hendricks vs Lawler,Daniel Pineda vs. Robert Whiteford,1.0,Robert Whiteford,0.0,15.0,29.0,26.0,42.0,2.0,6.0,0.0,122,0.0,6.0,16.0,7.0,10.0,2.0,3.0,9.0,19.0,5.0,9.0,1.0,1.0
UFC 171: Hendricks vs Lawler,Daniel Pineda vs. Robert Whiteford,2.0,Robert Whiteford,0.0,9.0,17.0,20.0,30.0,1.0,3.0,0.0,159,0.0,7.0,15.0,1.0,1.0,1.0,1.0,6.0,11.0,1.0,2.0,2.0,4.0
UFC 171: Hendricks vs Lawler,Daniel Pineda vs. Robert Whiteford,3.0,Robert Whiteford,0.0,2.0,4.0,8.0,12.0,2.0,5.0,0.0,182,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Alexander Gustafsson vs. Jimi Manuwa,1.0,Alexander Gustafsson,0.0,11.0,20.0,29.0,39.0,1.0,2.0,0.0,203,0.0,6.0,14.0,2.0,2.0,3.0,4.0,8.0,16.0,1.0,1.0,2.0,3.0
UFC Fight Night: Gustafsson vs Manuwa,Alexander Gustafsson vs. Jimi Manuwa,2.0,Alexander Gustafsson,1.0,10.0,23.0,11.0,24.0,0.0,0.0,0.0,1,0.0,10.0,22.0,0.0,0.0,0.0,1.0,4.0,15.0,4.0,6.0,2.0,2.0
UFC Fight Night: Gustafsson vs Manuwa,Alexander Gustafsson vs. Jimi Manuwa,1.0,Jimi Manuwa,0.0,7.0,10.0,9.0,12.0,0.0,0.0,0.0,0,0.0,2.0,5.0,1.0,1.0,4.0,4.0,6.0,9.0,1.0,1.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Alexander Gustafsson vs. Jimi Manuwa,2.0,Jimi Manuwa,0.0,6.0,13.0,6.0,13.0,0.0,0.0,0.0,0,0.0,2.0,9.0,0.0,0.0,4.0,4.0,6.0,12.0,0.0,1.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,1.0,Michael Johnson,0.0,18.0,43.0,18.0,44.0,0.0,2.0,0.0,14,0.0,4.0,22.0,5.0,10.0,9.0,11.0,15.0,39.0,3.0,4.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,2.0,Michael Johnson,0.0,16.0,50.0,17.0,51.0,0.0,1.0,0.0,0,0.0,3.0,26.0,6.0,15.0,7.0,9.0,14.0,41.0,2.0,9.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,3.0,Michael Johnson,0.0,14.0,53.0,16.0,58.0,1.0,1.0,0.0,60,0.0,9.0,45.0,0.0,3.0,5.0,5.0,7.0,36.0,7.0,17.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,1.0,Melvin Guillard,0.0,10.0,38.0,10.0,38.0,0.0,1.0,0.0,0,0.0,6.0,28.0,3.0,9.0,1.0,1.0,6.0,34.0,3.0,3.0,1.0,1.0
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,2.0,Melvin Guillard,0.0,6.0,37.0,6.0,37.0,0.0,0.0,0.0,0,0.0,4.0,27.0,1.0,8.0,1.0,2.0,4.0,33.0,2.0,4.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Michael Johnson vs. Melvin Guillard,3.0,Melvin Guillard,0.0,6.0,28.0,6.0,28.0,0.0,0.0,0.0,0,0.0,5.0,25.0,0.0,2.0,1.0,1.0,3.0,22.0,3.0,6.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,1.0,Brad Pickett,0.0,14.0,32.0,27.0,49.0,1.0,2.0,1.0,164,0.0,6.0,24.0,4.0,4.0,4.0,4.0,11.0,26.0,1.0,2.0,2.0,4.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,2.0,Brad Pickett,0.0,20.0,54.0,28.0,62.0,1.0,3.0,0.0,160,0.0,11.0,43.0,0.0,1.0,9.0,10.0,9.0,33.0,9.0,12.0,2.0,9.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,3.0,Brad Pickett,0.0,15.0,55.0,33.0,75.0,2.0,3.0,0.0,138,0.0,10.0,49.0,3.0,4.0,2.0,2.0,14.0,47.0,1.0,3.0,0.0,5.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,1.0,Neil Seery,0.0,8.0,24.0,8.0,24.0,0.0,0.0,0.0,0,0.0,7.0,22.0,1.0,2.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,2.0,Neil Seery,0.0,13.0,39.0,19.0,46.0,0.0,0.0,0.0,0,0.0,11.0,32.0,2.0,7.0,0.0,0.0,11.0,35.0,2.0,4.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Pickett vs. Neil Seery,3.0,Neil Seery,0.0,26.0,51.0,27.0,52.0,0.0,1.0,0.0,0,0.0,23.0,46.0,3.0,5.0,0.0,0.0,22.0,43.0,4.0,8.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Gunnar Nelson vs. Omari Akhmedov,1.0,Gunnar Nelson,0.0,16.0,20.0,25.0,32.0,1.0,1.0,1.0,186,0.0,15.0,19.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,14.0,18.0
UFC Fight Night: Gustafsson vs Manuwa,Gunnar Nelson vs. Omari Akhmedov,1.0,Omari Akhmedov,0.0,6.0,16.0,8.0,18.0,0.0,0.0,0.0,2,0.0,1.0,9.0,2.0,3.0,3.0,4.0,6.0,16.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Cyrille Diabate vs. Ilir Latifi,1.0,Cyrille Diabate,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Cyrille Diabate vs. Ilir Latifi,1.0,Ilir Latifi,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Luke Barnatt vs. Mats Nilsson,1.0,Luke Barnatt,0.0,45.0,117.0,45.0,117.0,0.0,0.0,0.0,1,0.0,32.0,100.0,10.0,14.0,3.0,3.0,41.0,113.0,4.0,4.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Luke Barnatt vs. Mats Nilsson,1.0,Mats Nilsson,0.0,25.0,56.0,32.0,64.0,0.0,0.0,0.0,2,0.0,15.0,44.0,4.0,5.0,6.0,7.0,25.0,55.0,0.0,1.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Scott vs. Claudio Silva,1.0,Brad Scott,0.0,9.0,19.0,12.0,23.0,0.0,0.0,0.0,0,0.0,6.0,16.0,2.0,2.0,1.0,1.0,9.0,19.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Scott vs. Claudio Silva,2.0,Brad Scott,0.0,28.0,46.0,38.0,56.0,0.0,0.0,0.0,37,0.0,16.0,34.0,9.0,9.0,3.0,3.0,24.0,41.0,4.0,5.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Scott vs. Claudio Silva,3.0,Brad Scott,0.0,4.0,10.0,11.0,17.0,0.0,0.0,0.0,31,0.0,4.0,10.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Scott vs. Claudio Silva,1.0,Claudio Silva,0.0,15.0,24.0,38.0,49.0,2.0,8.0,0.0,116,0.0,6.0,14.0,4.0,4.0,5.0,6.0,13.0,22.0,0.0,0.0,2.0,2.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Scott vs. Claudio Silva,2.0,Claudio Silva,0.0,17.0,38.0,19.0,40.0,0.0,3.0,0.0,20,0.0,13.0,31.0,0.0,0.0,4.0,7.0,16.0,34.0,1.0,4.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Brad Scott vs. Claudio Silva,3.0,Claudio Silva,0.0,4.0,11.0,57.0,69.0,1.0,4.0,0.0,186,0.0,4.0,10.0,0.0,1.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,1.0,Igor Araujo,0.0,3.0,10.0,47.0,57.0,0.0,1.0,0.0,203,1.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,2.0,Igor Araujo,0.0,2.0,6.0,58.0,72.0,0.0,1.0,0.0,209,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,3.0,Igor Araujo,0.0,7.0,21.0,33.0,75.0,0.0,1.0,1.0,118,0.0,6.0,17.0,1.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,5.0,15.0
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,1.0,Danny Mitchell,0.0,0.0,1.0,9.0,10.0,0.0,0.0,3.0,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,2.0,Danny Mitchell,0.0,9.0,13.0,14.0,19.0,0.0,0.0,0.0,46,0.0,2.0,6.0,3.0,3.0,4.0,4.0,4.0,8.0,5.0,5.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Igor Araujo vs. Danny Mitchell,3.0,Danny Mitchell,0.0,9.0,20.0,47.0,73.0,0.0,1.0,2.0,120,0.0,7.0,16.0,1.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,7.0,14.0
UFC Fight Night: Gustafsson vs Manuwa,Phil Harris vs. Louis Gaudinot,1.0,Phil Harris,0.0,3.0,4.0,4.0,5.0,0.0,2.0,0.0,41,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0
UFC Fight Night: Gustafsson vs Manuwa,Phil Harris vs. Louis Gaudinot,1.0,Louis Gaudinot,0.0,2.0,4.0,7.0,9.0,0.0,0.0,1.0,5,0.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,1.0,Dong Hyun Kim,1.0,19.0,55.0,21.0,57.0,0.0,0.0,0.0,103,0.0,16.0,52.0,3.0,3.0,0.0,0.0,8.0,26.0,3.0,8.0,8.0,21.0
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,2.0,Dong Hyun Kim,0.0,6.0,21.0,19.0,34.0,1.0,3.0,0.0,29,0.0,4.0,19.0,2.0,2.0,0.0,0.0,3.0,12.0,3.0,7.0,0.0,2.0
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,3.0,Dong Hyun Kim,1.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,1,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,1.0,John Hathaway,0.0,10.0,40.0,20.0,53.0,1.0,2.0,0.0,68,0.0,4.0,26.0,4.0,10.0,2.0,4.0,6.0,29.0,2.0,5.0,2.0,6.0
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,2.0,John Hathaway,0.0,15.0,46.0,30.0,63.0,0.0,2.0,0.0,134,0.0,8.0,35.0,5.0,9.0,2.0,2.0,8.0,35.0,7.0,11.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Dong Hyun Kim vs. John Hathaway,3.0,John Hathaway,0.0,2.0,11.0,2.0,11.0,0.0,2.0,0.0,22,0.0,1.0,8.0,1.0,3.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Sai Wang vs. Zhang Lipeng,1.0,Sai Wang,0.0,16.0,38.0,22.0,44.0,0.0,0.0,0.0,89,1.0,7.0,21.0,2.0,6.0,7.0,11.0,12.0,32.0,0.0,0.0,4.0,6.0
UFC Fight Night: Kim vs Hathaway,Sai Wang vs. Zhang Lipeng,2.0,Sai Wang,0.0,6.0,20.0,22.0,48.0,0.0,0.0,0.0,137,1.0,5.0,16.0,1.0,2.0,0.0,2.0,0.0,6.0,6.0,11.0,0.0,3.0
UFC Fight Night: Kim vs Hathaway,Sai Wang vs. Zhang Lipeng,3.0,Sai Wang,0.0,9.0,21.0,56.0,80.0,0.0,0.0,0.0,205,0.0,2.0,10.0,0.0,1.0,7.0,10.0,3.0,8.0,0.0,1.0,6.0,12.0
UFC Fight Night: Kim vs Hathaway,Sai Wang vs. Zhang Lipeng,1.0,Zhang Lipeng,0.0,5.0,15.0,7.0,20.0,1.0,1.0,2.0,72,0.0,1.0,8.0,0.0,2.0,4.0,5.0,5.0,15.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Sai Wang vs. Zhang Lipeng,2.0,Zhang Lipeng,0.0,2.0,3.0,7.0,9.0,3.0,6.0,0.0,110,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
UFC Fight Night: Kim vs Hathaway,Sai Wang vs. Zhang Lipeng,3.0,Zhang Lipeng,0.0,3.0,7.0,23.0,31.0,0.0,3.0,0.0,28,0.0,2.0,5.0,0.0,1.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,1.0
UFC Fight Night: Kim vs Hathaway,Matt Mitrione vs. Shawn Jordan,1.0,Matt Mitrione,1.0,24.0,62.0,25.0,65.0,0.0,0.0,0.0,21,0.0,20.0,57.0,1.0,2.0,3.0,3.0,16.0,47.0,8.0,15.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Matt Mitrione vs. Shawn Jordan,1.0,Shawn Jordan,0.0,15.0,46.0,19.0,51.0,0.0,2.0,0.0,27,0.0,8.0,38.0,1.0,2.0,6.0,6.0,10.0,37.0,5.0,9.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Hatsu Hioki vs. Ivan Menjivar,1.0,Hatsu Hioki,0.0,5.0,9.0,16.0,25.0,1.0,3.0,0.0,188,0.0,0.0,2.0,4.0,6.0,1.0,1.0,2.0,5.0,3.0,4.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Hatsu Hioki vs. Ivan Menjivar,2.0,Hatsu Hioki,0.0,9.0,23.0,16.0,33.0,2.0,2.0,2.0,128,0.0,4.0,15.0,4.0,7.0,1.0,1.0,6.0,16.0,2.0,6.0,1.0,1.0
UFC Fight Night: Kim vs Hathaway,Hatsu Hioki vs. Ivan Menjivar,3.0,Hatsu Hioki,0.0,15.0,54.0,20.0,59.0,1.0,1.0,0.0,21,0.0,8.0,41.0,6.0,11.0,1.0,2.0,15.0,54.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Hatsu Hioki vs. Ivan Menjivar,1.0,Ivan Menjivar,0.0,4.0,11.0,21.0,29.0,0.0,1.0,0.0,41,0.0,4.0,9.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,1.0
UFC Fight Night: Kim vs Hathaway,Hatsu Hioki vs. Ivan Menjivar,2.0,Ivan Menjivar,0.0,11.0,26.0,23.0,38.0,0.0,0.0,0.0,58,0.0,4.0,15.0,4.0,5.0,3.0,6.0,6.0,19.0,3.0,3.0,2.0,4.0
UFC Fight Night: Kim vs Hathaway,Hatsu Hioki vs. Ivan Menjivar,3.0,Ivan Menjivar,1.0,12.0,48.0,13.0,50.0,0.0,0.0,1.0,1,0.0,6.0,33.0,4.0,10.0,2.0,5.0,10.0,42.0,2.0,6.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Kazuki Tokudome vs. Yui Chul Nam,1.0,Kazuki Tokudome,0.0,11.0,23.0,11.0,23.0,0.0,2.0,0.0,23,0.0,9.0,21.0,2.0,2.0,0.0,0.0,1.0,5.0,10.0,18.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Kazuki Tokudome vs. Yui Chul Nam,2.0,Kazuki Tokudome,0.0,14.0,17.0,104.0,124.0,1.0,1.0,0.0,281,0.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,15.0
UFC Fight Night: Kim vs Hathaway,Kazuki Tokudome vs. Yui Chul Nam,3.0,Kazuki Tokudome,0.0,6.0,15.0,16.0,27.0,2.0,4.0,0.0,158,0.0,5.0,14.0,0.0,0.0,1.0,1.0,4.0,9.0,2.0,5.0,0.0,1.0
UFC Fight Night: Kim vs Hathaway,Kazuki Tokudome vs. Yui Chul Nam,1.0,Yui Chul Nam,3.0,60.0,100.0,78.0,125.0,0.0,0.0,0.0,200,0.0,48.0,83.0,8.0,12.0,4.0,5.0,10.0,21.0,32.0,51.0,18.0,28.0
UFC Fight Night: Kim vs Hathaway,Kazuki Tokudome vs. Yui Chul Nam,2.0,Yui Chul Nam,0.0,6.0,9.0,11.0,15.0,0.0,0.0,0.0,0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,8.0
UFC Fight Night: Kim vs Hathaway,Kazuki Tokudome vs. Yui Chul Nam,3.0,Yui Chul Nam,0.0,11.0,21.0,20.0,33.0,1.0,1.0,0.0,94,0.0,9.0,19.0,2.0,2.0,0.0,0.0,6.0,13.0,5.0,8.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Nam Phan vs. Vaughan Lee,1.0,Nam Phan,0.0,6.0,75.0,6.0,76.0,0.0,2.0,0.0,0,0.0,4.0,72.0,2.0,3.0,0.0,0.0,6.0,75.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Nam Phan vs. Vaughan Lee,2.0,Nam Phan,0.0,12.0,69.0,12.0,69.0,0.0,2.0,0.0,7,0.0,3.0,48.0,5.0,14.0,4.0,7.0,12.0,68.0,0.0,1.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Nam Phan vs. Vaughan Lee,3.0,Nam Phan,0.0,6.0,45.0,6.0,45.0,0.0,1.0,0.0,6,0.0,4.0,38.0,1.0,5.0,1.0,2.0,6.0,45.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Nam Phan vs. Vaughan Lee,1.0,Vaughan Lee,0.0,58.0,113.0,58.0,113.0,0.0,0.0,0.0,0,0.0,28.0,71.0,23.0,31.0,7.0,11.0,58.0,113.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Nam Phan vs. Vaughan Lee,2.0,Vaughan Lee,0.0,35.0,85.0,37.0,87.0,0.0,0.0,0.0,0,0.0,19.0,56.0,6.0,18.0,10.0,11.0,35.0,85.0,0.0,0.0,0.0,0.0
UFC Fight Night: Kim vs Hathaway,Nam Phan vs. Vaughan Lee,3.0,Vaughan Lee,0.0,49.0,113.0,50.0,114.0,0.0,1.0,0.0,1,0.0,25.0,70.0,18.0,30.0,6.0,13.0,48.0,112.0,1.0,1.0,0.0,0.0
